nome_arquivo,hash_origem,hash_destino,status
CBK693-002.bam.bai,,f74ae4160898b3ea83fb9c69ea55ed9e,Diferente
KUU343-001.bam,,3f4280d830af1c151d84ea100dba4573,Diferente
CCF142-001.bam,,ce97d93f8310c7362b2d745c1ef9e55c,Diferente
KUU343-001.bam.bai,,f0812ade8c8c61f5840f169b96acfd5f,Diferente
CCF142-001.bam.bai,,23704c714c5265edb506f807def6a29e,Diferente
KUU343-002.bam,,89785e686a6b763d28b5ada09faf2898,Diferente
CCF142-002.bam,,688ad60c93c0a977da46c15391e53c4e,Diferente
KUU343-002.bam.bai,,9db217a6d3752af0976c7ab9aff81cb3,Diferente
CCF142-002.bam.bai,,0c5a30d085e39e14a1ce2c2f1a3ca4df,Diferente
KXT455-001.bam,,f2bc922a6482f041ac0bb70119bb4b8d,Diferente
CLA914-001.bam,,e9f19b3a99c6c6613147bfd761bcff68,Diferente
KXT455-001.bam.bai,,598fb22c853257b6e1ded12aadedf239,Diferente
CLA914-001.bam.bai,,5d5fcb2a1195ec8371f497a4d744bc38,Diferente
KXT455-002.bam,,20a8927af7ccd8f1ed7b3456f93eebc3,Diferente
CLA914-002.bam,,45bc72188720c9ccf2827d752480d6eb,Diferente
KXT455-002.bam.bai,,b43d318347696e05962794ba9ab5f0d2,Diferente
CLA914-002.bam.bai,,f4f0a47a7ed14d9757a7a6abb9a25d9f,Diferente
MGO148-001.bam,,27558c62fa74cdc98a19fcebd1828ce9,Diferente
CVC064-001.bam,,5e5bf4639a11dda9502f5ef0c1aa8832,Diferente
MGO148-001.bam.bai,,5171eb2effc5be5b45e97c3bf2532eeb,Diferente
CVC064-001.bam.bai,,ad5c8ee6776a63ebcf6f5b5ffe0534fc,Diferente
MGO148-002.bam,,c4c4b3ee7ceede80838a0482f1814786,Diferente
CVC064-002.bam,,e6e963ce84f6e70039be85e761d88094,Diferente
MGO148-002.bam.bai,,2ee55f8a0e3038cc64f35eaf51bd1d65,Diferente
CVC064-002.bam.bai,,f67fe59c120b9fceae65a7edf07b0d6c,Diferente
NMW018-001.bam,,8cc580b853cd642c5948762726b7f9a8,Diferente
DHF032-001.bam,,6b3b1a1fcd19b9fecc4032fa023423cf,Diferente
NMW018-001.bam.bai,,43eeedb31149e0f63cd12c06327f766d,Diferente
DHF032-001.bam.bai,,5f9d8499136d56968df52f5768b975ae,Diferente
NMW018-002.bam,,e30d813540c05cb0b9297241c2afba21,Diferente
DHF032-002.bam,,4b84049c1701cdada764d86aceb14840,Diferente
NMW018-002.bam.bai,,fedb2c33c009819ffc85a775c8dc8d80,Diferente
DHF032-002.bam.bai,,697894463f2f8e20bf876d5fdcfc6de5,Diferente
NSZ428-001.bam,,414fc49c86e87007e9175e94b3ee05b1,Diferente
DSX993-001.bam,,153d315186f3187685092e1a6d7448f9,Diferente
NSZ428-001.bam.bai,,3a54101ca0696eaa23724448d038877e,Diferente
DSX993-001.bam.bai,,9210488afb7b4883686690fdda429a6b,Diferente
NSZ428-002.bam,,697fe7b862e1079d70eddaeb56b80166,Diferente
DSX993-002.bam,,5388e42066635a855cda29355b192bdb,Diferente
NSZ428-002.bam.bai,,69ea570873fb7a121b619a84a25cd552,Diferente
DSX993-002.bam.bai,,d2113122e00704679db76ea1df98074e,Diferente
PCF932-001.bam,,9bd8fd2775b4db1444a6878e4de99452,Diferente
DTM285-001.bam,,24fcd49ae9570b3e6c3092444cbc6f8b,Diferente
PCF932-001.bam.bai,,066ca1cdc41f351dd0939da9877dc10f,Diferente
DTM285-001.bam.bai,,2f03461405c93f8e224a8c30e36d50a9,Diferente
PCF932-002.bam,,8ce0dc76fcdff25a52aad4269f8abcc2,Diferente
DTM285-002.bam,,deb6c34e3296e94d9411df80765854e7,Diferente
PCF932-002.bam.bai,,cc56e6e9dc8e7417187f433c2556983c,Diferente
DTM285-002.bam.bai,,a440484e13223f3e10e22a993b57f6bd,Diferente
PQN500-001.bam,,e25a3a3065e2800e3b55bec2ac42f367,Diferente
GEL820-001.bam,,87bc298c24657c79a7fa15c6359442db,Diferente
PQN500-001.bam.bai,,3f7615cc470d5aa409ca31f20ff898fa,Diferente
GEL820-001.bam.bai,,8400e0674c664692579b832f547eb422,Diferente
PQN500-002.bam,,9a868327f21bcd5000b3097c27553844,Diferente
GEL820-002.bam,,5d3837213bd8594961f8ced0fcf25201,Diferente
PQN500-002.bam.bai,,137d4818a2a39a0267ebc4178ddc7778,Diferente
GEL820-002.bam.bai,,57ba1316736c84fcca9c35c357e1870d,Diferente
PXY701-001.bam,,9ae5f14c93a2c4aaedab4e53efabe3a3,Diferente
GPU215-001.bam,,d4459100fbc41fe1679d8ec2d666bc73,Diferente
PXY701-001.bam.bai,,3d0de8cbcbbb04a65ac54d13706a85f3,Diferente
GPU215-001.bam.bai,,8d6570eb84411f33e85117cfc2d3c767,Diferente
PXY701-002.bam,,490eeeb502a7bb2c5be20facbdc753ae,Diferente
GPU215-002.bam,,a3b4279711ec61fd344625d7310027c2,Diferente
PXY701-002.bam.bai,,8590d40fde2088ad048aac7474483420,Diferente
GPU215-002.bam.bai,,66f95037a3bedf12e6af2710c8ce14ef,Diferente
PYT520-001.bam,,b944ef1652aa058186ce32ade810dfbd,Diferente
GTT801-001.bam,,1b309bfc2eed5c3b5a29413e698085f5,Diferente
PYT520-001.bam.bai,,7126322e328faa4f45c6b25b72b32d95,Diferente
GTT801-001.bam.bai,,d74c3284a726c83b0ebe717fec063030,Diferente
PYT520-002.bam,,a7a81b8f70790ec4edc80db99cd4efb8,Diferente
GTT801-002.bam,,4dc745a5ac57d2c85669dc1035405017,Diferente
PYT520-002.bam.bai,,6cd4607ff688b515bd479ab2773d5dd5,Diferente
GTT801-002.bam.bai,,1d26fea63c273d3d4359f33b6c82b5b0,Diferente
RPO228-001.bam,,e21c22fe44af3ccc8e442bb42530a121,Diferente
IOD039-001.bam,,a07dcc2ced284d48bdd4a5077f6524ec,Diferente
RPO228-001.bam.bai,,007855a5a78df45d33d1a68216ad1a20,Diferente
IOD039-001.bam.bai,,2b278dcb29d54f39e13c50bab33b1b36,Diferente
JJR249-001.bam,,cbc20c9c9e1629b984ca4e6b64ef9074,Diferente
RPO228-002.bam,,b9550ca7ecb76280d96c418877d1e61c,Diferente
JJR249-001.bam.bai,,45c94c122ed824cfacd124d5a9d5c529,Diferente
RPO228-002.bam.bai,,72d15b39949e0eddcc3a3e2b698d5d11,Diferente
JJR249-002.bam,,2dcfd4f1af89ccc43439ab7cc64e89ce,Diferente
SGD373-001.bam,,30ae57b1ea6954b64afede9a68fea7e8,Diferente
JJR249-002.bam.bai,,5a2471409c7498eae1846f235305b376,Diferente
SGD373-001.bam.bai,,9b74cec50af35f6729e1915cdc4d06e9,Diferente
JLK621-001.bam,,87d80d837b98baa5bda1183de86fc642,Diferente
SGD373-002.bam,,021798fc8f6b10547aa8a740487c371e,Diferente
JLK621-001.bam.bai,,c663e46024c3d01cbf91514f49800503,Diferente
ZRO005-002.bam,,039565b195f2a8ac032ef015e25b2276,Diferente
SGD373-002.bam.bai,,cc3a903eff986be043eed29826c771bf,Diferente
SHV759-001.bam,,13eb07e70bdda96089f019b0af53ee31,Diferente
SHV759-001.bam.bai,,dfdf5c1b457ae811acefb43ff0607868,Diferente
SHV759-002.bam,,fe6e15ad53695069bf666040d3c2fdbb,Diferente
SHV759-002.bam.bai,,d27b38d61a3cf9c4cca971bdfe1d6878,Diferente
SMC705-001.bam,,7b2ef69855d0533af8459350be592348,Diferente
SMC705-001.bam.bai,,41e84f5a7807d5233efd83d288ca84c3,Diferente
SMC705-002.bam,,511f1399ce8a39c8483ad7419cfa8233,Diferente
SMC705-002.bam.bai,,72e55c4e7c5115b5903dd7819cc1b9f1,Diferente
SMN047-001.bam,,7b6390c88c3b4f61900f2eed4c00c4e0,Diferente
SMN047-001.bam.bai,,b87a0e327fb46bb10378d1f7aaa68c1c,Diferente
SMN047-002.bam,,354d4e033f96b339ee515f729445b977,Diferente
SMN047-002.bam.bai,,3ba99b6bf2160fd5c84f348c147e050a,Diferente
ULH168-001.bam,,7c6f5b26164913499dfbef56549f3b80,Diferente
ULH168-001.bam.bai,,70a0b71d9de2571e6232663e2b8f56d6,Diferente
ULH168-002.bam,,e8a1249441211e1326d19bf451db2c3a,Diferente
ULH168-002.bam.bai,,b0fbcfdab1c528c4a586e25e7c663ddf,Diferente
UWJ282-001.bam,,9873050697ef78dc33b64fc48a6f126f,Diferente
UWJ282-001.bam.bai,,7d023c2f1bb475f8ad3c6028a217f9a4,Diferente
UWJ282-002.bam,,3024aaf61653f03d31fcded478c8d3a5,Diferente
UWJ282-002.bam.bai,,fe58dd3bb54de541ca6950c652f746fe,Diferente
VHA442-001.bam,,ea85da22fb70d76bae00c8d4b8e856b0,Diferente
VHA442-001.bam.bai,,aa1efcb217c0ae2d5bb40f7fd83f0672,Diferente
VHA442-002.bam,,82d88876363291473e059e0a59e18627,Diferente
VHA442-002.bam.bai,,97ebb27349fb2cec3927f5f80f40c92d,Diferente
VPC323-001.bam,,f7b589778dee23d752008b6cc4939cf1,Diferente
VPC323-001.bam.bai,,beaaa486958a3c0cf1faa3030842de4b,Diferente
VPC323-002.bam,,84c4f23ea0e085d9c1d7a31e93da1d8e,Diferente
VPC323-002.bam.bai,,22105b4f16efed2bde48323f96fec3a7,Diferente
VWU366-001.bam,,8431a95cb7dba92ce5268acad9ce1925,Diferente
VWU366-001.bam.bai,,afa16ed24b3747a4666fe38a8f4b0e92,Diferente
VWU366-002.bam,,a2593ef66acb7cdf854de3d7cd38868c,Diferente
VWU366-002.bam.bai,,7d42a0a297e847800b6a161e371db28b,Diferente
WEX227-001.bam,,4fbaf63eacf36361ebe0b36a25a2631d,Diferente
WEX227-001.bam.bai,,44271ee42bf56c034ce29cd80c13fa5a,Diferente
WEX227-002.bam,,15957ec812d06bf0a047f0a88307e753,Diferente
WEX227-002.bam.bai,,716a623bf92fac5591f42e64671fe48b,Diferente
WHM520-001.bam,,1f42f1393c688d3dd5ee7670cdf3848d,Diferente
WHM520-001.bam.bai,,e4238cf33c202c1db5a8788730290988,Diferente
WHM520-002.bam,,0d28e651cc90b1b2e2325648b8cd6976,Diferente
WHM520-002.bam.bai,,ade9d5c5285848e52ac989dfc78aad4a,Diferente
WPU667-001.bam,,517d2e4878dc5322efe79f8f0387d1d2,Diferente
WPU667-001.bam.bai,,9d45636629b61995c3542efd4aaab1d1,Diferente
WPU667-002.bam,,571ddadf49f7f2878ff7b3697c79b123,Diferente
WPU667-002.bam.bai,,382429d69eddbee9e8d3aab64ca4a0c7,Diferente
XMS287-001.bam,,498f4f46cdb6de8b85cd5afa8f9eaace,Diferente
XMS287-001.bam.bai,,75f64d2ef7e95b0b9b42d05a7568885a,Diferente
XMS287-002.bam,,6f2c6839781d6f6628ab766c712cb000,Diferente
XMS287-002.bam.bai,,8b29eb80ccece2850432e3a54a00f888,Diferente
XOQ176-001.bam,,efac8663689a09365a576556708b6520,Diferente
XOQ176-001.bam.bai,,06ed24994760f788751ebf8b5449afbf,Diferente
XOQ176-002.bam,,49529cc2b83ccea281d4c3edf44eddf1,Diferente
XOQ176-002.bam.bai,,c2687129492e04ef1f1edf60b71bf4b5,Diferente
XWB397-001.bam,,3707554a4d2ff520ea150c725e843c38,Diferente
XWB397-001.bam.bai,,1fc11f735c0597d484a6103e11d1881c,Diferente
XWB397-002.bam,,89b85fcb3b617687de019995e1aea673,Diferente
XWB397-002.bam.bai,,e90f98bc64f9116ad5cca62401858ec1,Diferente
ZIK114-001.bam,,398340e049a31fb3326451e5324d1fdd,Diferente
ZIK114-001.bam.bai,,8c3231d99b537b322f81db97c3267a1c,Diferente
ZIK114-002.bam,,8045b328c3edaabea10e6754a3aff9b8,Diferente
ZIK114-002.bam.bai,,51e07681ec38ab4914fa14d21193d0f6,Diferente
ZJU238-001.bam,,863f468e2d9cda83719e283541bf15e7,Diferente
ZJU238-001.bam.bai,,0027ea6045b0d627ace37b7a0c089274,Diferente
ZJU238-002.bam,,485ff539f888e9130b80bbda34b5d914,Diferente
ZJU238-002.bam.bai,,c2af249be89b5834c8b5ebffa4650af4,Diferente
ZRO005-001.bam,,a53eb5a02153f1efa61d5b15b00d0878,Diferente
ZRO005-001.bam.bai,,8fba858e0752ddb984feb652eb1e2d73,Diferente
ZRO005-002.bam.bai,,f5f4995c5d5c505c9cc67329f76472aa,Diferente
ZWH385-001.bam,,dbe4ea15d512b4d9996949bbd66466b4,Diferente
ZWH385-001.bam.bai,,cd57ab3ff1a8b3dc62bb4e141ceb3319,Diferente
ZWH385-002.bam,,62a475ce22a247845b065e4d89df8bfc,Diferente
ZWH385-002.bam.bai,,97ef8b5d32d65ba39ccd7ab94ffd4747,Diferente
LOTE_023/GSW374-001.bam,,abf8d297e3cbd7516ac77ba8536fa459,Diferente
LOTE_023/GSW374-001.bam.bai,,06befb57936e7c9fe1940c4476821846,Diferente
LOTE_023/HQL127-001.bam,,2c3ba5c04df4372da37c9816190ba39b,Diferente
LOTE_023/HQL127-001.bam.bai,,7dd59511c3dfd57b95e8e5012f0559da,Diferente
LOTE_023/HQL127-002.bam,,db88dc2d9fa7f870370434d97ee5598b,Diferente
LOTE_023/HQL127-002.bam.bai,,3f22498c1fc2fd98fcd592a44a65bacb,Diferente
LOTE_023/QUN367-001.bam,,be45499259dc4de98eb4f0f565b40c16,Diferente
LOTE_023/QUN367-001.bam.bai,,2308c48f9d871dc5843506ab7be2cdd9,Diferente
LOTE_023/QUN367-002.bam,,7d0d389d2bdbf414fb2fc103e60768b7,Diferente
LOTE_023/QUN367-002.bam.bai,,207b47304a050ea801ff11d34f1cea05,Diferente
LOTE_023/SGJ920-001.bam,,da77158efc777988f3a0b6613da48c44,Diferente
LOTE_023/SGJ920-001.bam.bai,,a70665f0b8936ff0aa59820586ec859d,Diferente
LOTE_023/ZNM659-001.bam,,2a831e387b684ce9b2f986afd0fa1eb0,Diferente
LOTE_023/ZNM659-001.bam.bai,,f466e6f824386134c1d1c3e6d6c84fa9,Diferente
LOTE_023/ZNM659-002.bam,,0d40e99452767bac2226b0f744db33a4,Diferente
LOTE_023/ZNM659-002.bam.bai,,40388deaa52f2d95762a1fdc8f52e851,Diferente
ASJ857-001.bam,,f8d904d247797575ad6547ac8aaf2fd3,Diferente
ASJ857-001.bam.bai,,72a3b4adcfe43d0ee88475392185af67,Diferente
ASJ857-002.bam,,8be8ddf96c74f217bf448fe029a4bc36,Diferente
ASJ857-002.bam.bai,,6a2650c9393fcc4517cc95ca4bc327ee,Diferente
BFN100-001.bam,,1f42047e72969daf077ee67823f92eab,Diferente
BFN100-001.bam.bai,,7340e8b9135e08901e9204e71823e384,Diferente
BFN100-002.bam,,7b2238ca669c4bffc19de65014f11a27,Diferente
BFN100-002.bam.bai,,709a62b6ebc6367d420b9846f419961b,Diferente
FIG526-001.bam,,1e877231d5a305a14e656d3f9e8d6ed8,Diferente
FIG526-001.bam.bai,,49570e4531002598394187f9c2496194,Diferente
FIG526-002.bam,,59f8471364443cb3040e151eea2b83df,Diferente
FIG526-002.bam.bai,,0afba15e9d5047143f8498901d2a8a4c,Diferente
GLW910-001.bam,,9c236a35b72e6d2cab470e190568aa29,Diferente
GLW910-001.bam.bai,,f95aa4aa99a889410367cc39c024c61c,Diferente
GLW910-002.bam,,5bde7ce8c406e2b97123fe0e541efa8d,Diferente
GLW910-002.bam.bai,,e9d63f6ba64a8780aef2ad374cd94b00,Diferente
IAL407-001.bam,,7bba6b3913c0f5f0bdab5d707cb7c578,Diferente
IAL407-001.bam.bai,,393ed62195a198058633b46690eb14c6,Diferente
IAL407-002.bam,,5dc05219df038b92397ecc1be836fd45,Diferente
IAL407-002.bam.bai,,5d98d24a7154a4389455866c62c0d7a5,Diferente
IEQ773-001.bam,,d0b84632cb77304ca6558f3d1c61f4c4,Diferente
IEQ773-001.bam.bai,,82a53520fd0eb684b5e6f42f0202f9ed,Diferente
IEQ773-002.bam,,a9300372f0cd7d077bbe9ddb814d3222,Diferente
IEQ773-002.bam.bai,,70dc4daca7a62337e0c0f37a82600594,Diferente
IVW686-001.bam,,a0fa4fae521e0945a947c55e76d1f128,Diferente
IVW686-001.bam.bai,,3eb02a3a5e6015b730aea610f9ff5219,Diferente
IVW686-002.bam,,2a21d04aca7538802ca766626baec7d5,Diferente
IVW686-002.bam.bai,,374c43fa9367cc49aa6d46825e685822,Diferente
OUO735-001.bam,,4cb7c854cfa9a93168bb1f95e0f3418c,Diferente
OUO735-001.bam.bai,,89d2045634726d87b93be6881fc61768,Diferente
OUO735-002.bam,,8a3b3620497e2b55d84337e5a830068b,Diferente
OUO735-002.bam.bai,,6aff506fe6699c4b33e067eef237cfe4,Diferente
TIE025-001.bam,,16d5fe3da45714ff6ec96a0027af4e43,Diferente
TIE025-001.bam.bai,,13b27656c76e7f1914ea48cfda485cae,Diferente
TIE025-002.bam,,3bd69eb945ec366d1cf691d441767ce2,Diferente
TIE025-002.bam.bai,,ec64896ca46394c95446421e8af7fc9e,Diferente
WXT529-001.bam,,5c7669e61c595dd6e5795f1667071f8b,Diferente
WXT529-001.bam.bai,,54cb295fa8577a43a8c031eb3c3add25,Diferente
WXT529-002.bam,,00bd67ae5580aabca4b4d062788df946,Diferente
WXT529-002.bam.bai,,7b399aa0aad1f87212d0abdee6efb24f,Diferente
ZBU139-001.bam,,48d31de18d2fd1df767441d674591367,Diferente
ZBU139-001.bam.bai,,349cbf218326cce7824dc6b6d679225f,Diferente
ZBU139-002.bam,,20b8469126d1484671b047ff21c98218,Diferente
ZBU139-002.bam.bai,,1dfaaa60ce08d37001b3f89873ace9fd,Diferente
ZYE865-001.bam,,86902f04899c7ce9215cdb9a11c36a87,Diferente
ZYE865-001.bam.bai,,eb6437aca649686b5114d1195c72a06e,Diferente
ZYE865-002.bam,,bb48141218561f060df6371fa4ab763d,Diferente
ZYE865-002.bam.bai,,236909a0ffa549ce3673f4b51782305f,Diferente
ESZ139-001.bam,,4e20a51a2d8b2d6fb519a917be89f10b,Diferente
ESZ139-001.bam.bai,,57be9a1e8c7974a8a46ab9034b685aec,Diferente
ESZ139-002.bam,,6430b1bf6d8f0d6507fded3f313c6761,Diferente
ESZ139-002.bam.bai,,0feed2df0eda9a7ec792ca5a0eef8adb,Diferente
JHW014-001.bam,,5e6373fde1c23381640fa97c906445a1,Diferente
JHW014-001.bam.bai,,978f9f2ee8010fb2542e21ce8a39425a,Diferente
JHW014-002.bam,,ec39b0690817a3e61bab670e92e4774e,Diferente
JHW014-002.bam.bai,,0c8f995eb36b8d8865d42435bc8f066f,Diferente
MJS485-001.bam,,1f0c8ae7bd4d9515409358683dd63280,Diferente
MJS485-001.bam.bai,,6507fe8819a5e1771497ce9bac19ca4c,Diferente
MJS485-002.bam,,2a42c094351533ad7f9b27a8eee1b8c7,Diferente
MJS485-002.bam.bai,,80907b63218ae6532a8ec9bfddb085f2,Diferente
TPD839-001.bam,,bbdc630d17498c58b5e9455342f9ca5c,Diferente
TPD839-001.bam.bai,,d9697b50966111ba63d36593d82d2019,Diferente
TPD839-002.bam,,c13d35da3a1970d8c4aac0d50bd069ed,Diferente
TPD839-002.bam.bai,,c1ae7bebcf0cc388e9ca2dbad79e6035,Diferente
VDK462-001.bam,,6f243c183f2c5b27dea382c54f54df8a,Diferente
VDK462-001.bam.bai,,b65d9cee3b9eb5ef1d0cf85dcc8b59d6,Diferente
VDK462-002.bam,,b86c60930930d64f5624b5c9e0d2b8ef,Diferente
VDK462-002.bam.bai,,4b12125d6b8e1cd7c42f21541d9c921e,Diferente
LKD184-001.bam,,16a71914bcd8e3506f89405a50e9f84b,Diferente
LKD184-001.bam.bai,,e8020968a46aee72d80c802c375c2303,Diferente
OFD061-001.bam,,7d5258de302e6262991047d9d26bcbc4,Diferente
OFD061-001.bam.bai,,716e168c4cd1ecee07b95eadabda7b6a,Diferente
QYH482-001.bam,,e875acc510acb3a1aef548a56fdd3bae,Diferente
QYH482-001.bam.bai,,8ee6c6234c63df12ee48d64451adaabf,Diferente
AD-252_N.bam.bai,2de0d712c62b7b80aaea24938b96cdad,2de0d712c62b7b80aaea24938b96cdad,Igual
15-8427-N.bam,769514d610a99f51ee128c207a1e2332,f1bda1b55e4f504baaa949c7829dfe29,Diferente
AD-237-T.bam.bai,55570b600192d1112edb9e1c97716549,55570b600192d1112edb9e1c97716549,Igual
15-8427-N.bam.bai,,3e2655898118b3ca7423b65726f53ed8,Diferente
AD-252_T.bam,9b768e5313314deda112eb7dce13a5db,9b768e5313314deda112eb7dce13a5db,Igual
15-8427-T.bam,,6563ed467f0c8fc64c39410527c11f1b,Diferente
AD-238-N.bam,26bd284fce9049b61e6f7d5b663b3fd5,26bd284fce9049b61e6f7d5b663b3fd5,Igual
15-8427-T.bam.bai,,81a1ae7ee063d4924827c7bb1a7c9805,Diferente
AD-252_T.bam.bai,f3995c31aba03477f162201b860ef604,f3995c31aba03477f162201b860ef604,Igual
AD-222_N.bam,21157183d905ecbb79eb8cb5d644824e,21157183d905ecbb79eb8cb5d644824e,Igual
AD-238-N.bam.bai,be27044cb89c48f39b236ebe6ac6064a,be27044cb89c48f39b236ebe6ac6064a,Igual
AD-222_N.bam.bai,8ca9c941d44ddc500d148d7e978fff42,8ca9c941d44ddc500d148d7e978fff42,Igual
AD-256_N.bam,2f79e56d065fdb51a29c2918063cf458,2f79e56d065fdb51a29c2918063cf458,Igual
AD-222_T.bam,8df13123512c75fc3addd2aa7d73e264,8df13123512c75fc3addd2aa7d73e264,Igual
AD-238-T.bam.bai,11a05fbc272ccc6fdf4559d30fc41cc1,11a05fbc272ccc6fdf4559d30fc41cc1,Igual
AD-222_T.bam.bai,b92f9f42ff8fefb956de991d017f90fb,b92f9f42ff8fefb956de991d017f90fb,Igual
AD-256_N.bam.bai,da622673db6b20284ebd467dbdfce7a5,da622673db6b20284ebd467dbdfce7a5,Igual
AD-223_N.bam,80accc4a0be058acb2f0caffd90be15b,80accc4a0be058acb2f0caffd90be15b,Igual
AD-238-T.bam,bba789dc0e54d103dfc214fbc2c950a7,bba789dc0e54d103dfc214fbc2c950a7,Igual
AD-223_N.bam.bai,d18ff789095d579c2c94cc407286698f,d18ff789095d579c2c94cc407286698f,Igual
AD-256_T.bam,25ecfa33467d5bc444fbb37a19b4daac,25ecfa33467d5bc444fbb37a19b4daac,Igual
AD-223_T.bam,606d006811dbfbdff79431f3ec38dd7d,606d006811dbfbdff79431f3ec38dd7d,Igual
AD-240-N.bam,d7675e3a9d5f5c0eaf190f9344a9c20a,d7675e3a9d5f5c0eaf190f9344a9c20a,Igual
AD-223_T.bam.bai,4294d53cd59d67f9a83666cbca67ee61,4294d53cd59d67f9a83666cbca67ee61,Igual
AD-256_T.bam.bai,1a410226f7f955a826a260d843d4a194,1a410226f7f955a826a260d843d4a194,Igual
AD-225_N.bam,de4cf3a4a6a8209c8619ef966f2f2dfc,de4cf3a4a6a8209c8619ef966f2f2dfc,Igual
AD-240-N.bam.bai,6bb10ee896ef8ebfa9da9d1a8c46c3e5,6bb10ee896ef8ebfa9da9d1a8c46c3e5,Igual
AD-225_N.bam.bai,aa597ddeb054c0a651b5119e1dca73b9,aa597ddeb054c0a651b5119e1dca73b9,Igual
CAVO-01-N.bam,,d0d6c18b62fe894dc0f3d03aa2720725,Diferente
AD-225_T.bam,2cf3f9a62dab84daf0962b2c8ca139c4,2cf3f9a62dab84daf0962b2c8ca139c4,Igual
AD-240-T.bam,5702ce83fa81d3250965435e45376cf5,5702ce83fa81d3250965435e45376cf5,Igual
AD-225_T.bam.bai,571486384e343be268e5d18ae271ff04,571486384e343be268e5d18ae271ff04,Igual
CAVO-01-N.bam.bai,,7e1dceefb481c00e2c1b95bf00451146,Diferente
AD-226_N.bam,53575e0cbde63705ed94702faac38bdd,53575e0cbde63705ed94702faac38bdd,Igual
AD-242-T.bam.bai,37315aa39c6f6e551e3b069cbf422cc1,37315aa39c6f6e551e3b069cbf422cc1,Igual
AD-226_N.bam.bai,581a200c9f2f3ebb99e8812c42f07dd3,581a200c9f2f3ebb99e8812c42f07dd3,Igual
CAVO-01-T.bam,,6eb99fac51a9e99f12eb9b23d12b5fb7,Diferente
AD-226_T.bam,bdbf322a318bcafee5ad1a8ba1b12b7b,bdbf322a318bcafee5ad1a8ba1b12b7b,Igual
AD-244-N.bam,9f806dc0145fb993153ff3217b469d62,9f806dc0145fb993153ff3217b469d62,Igual
AD-226_T.bam.bai,d3a3528a0243c34c0e582d36723cc95a,d3a3528a0243c34c0e582d36723cc95a,Igual
CAVO-01-T.bam.bai,,af9743736a44de69a1ab8e4b33b48c10,Diferente
AD-228_N.bam,c2fb3feebdd23d253b9f1eaffd7d38ea,c2fb3feebdd23d253b9f1eaffd7d38ea,Igual
AD-244-N.bam.bai,cdeea2689c715c63d84fbcf60cf31268,cdeea2689c715c63d84fbcf60cf31268,Igual
AD-228_N.bam.bai,2ce9182455cf4169e978ab65510acce4,2ce9182455cf4169e978ab65510acce4,Igual
CAVO-02-N.bam,,37ce8832bae400135834fc704520023c,Diferente
AD-228_T.bam,01ace71b3ea3346d27d4db4b102e9cdf,01ace71b3ea3346d27d4db4b102e9cdf,Igual
AD-244-T.bam,ced5d0d5fd76ce82cfa7af0345245cb1,ced5d0d5fd76ce82cfa7af0345245cb1,Igual
AD-228_T.bam.bai,ef1418c585e0bd87f711dd2166ff75b9,ef1418c585e0bd87f711dd2166ff75b9,Igual
CAVO-02-N.bam.bai,,90d0de800aa2f221554d07fff7c20b7b,Diferente
AD-229_N.bam,a742f7fcd51fcf3321f2aa5b8b784748,a742f7fcd51fcf3321f2aa5b8b784748,Igual
AD-244-T.bam.bai,c1542e869f7f6df2f87c42ae611a0c8e,c1542e869f7f6df2f87c42ae611a0c8e,Igual
AD-229_N.bam.bai,68e659f2088ff1eb82b9dd7cddb73354,68e659f2088ff1eb82b9dd7cddb73354,Igual
CAVO-02-T.bam,,7fa93fe0f90581ee5b4443ba3a7fff71,Diferente
AD-229_T.bam,41dfe54811ae83d05e16ff6bf5da5b5b,41dfe54811ae83d05e16ff6bf5da5b5b,Igual
AD-245-N.bam,85af113e26aa378a9764e893cc9340b1,85af113e26aa378a9764e893cc9340b1,Igual
AD-229_T.bam.bai,6b14a9f6ddf0fc2a839ad10d556e3b95,6b14a9f6ddf0fc2a839ad10d556e3b95,Igual
CAVO-02-T.bam.bai,,847ac67a4d1a63f3f53c0753eb592681,Diferente
AD-230_N.bam,b1ff1b45d41337e5866ffbc1e7fb39fc,b1ff1b45d41337e5866ffbc1e7fb39fc,Igual
AD-245-N.bam.bai,d7d5b9debbbd39cda07d8617ea0d69b0,d7d5b9debbbd39cda07d8617ea0d69b0,Igual
AD-230_N.bam.bai,d64d806b28d166dded1a37054bfd3317,d64d806b28d166dded1a37054bfd3317,Igual
CAVO-05-N.bam,,cbec30cb88b739835e7d6e567f162be4,Diferente
AD-230_T.bam,1de4778ef160b5668f84ab42127832fb,1de4778ef160b5668f84ab42127832fb,Igual
AD-245-T.bam,220a6e09c02b3ad41d1ca8fe2a649aac,220a6e09c02b3ad41d1ca8fe2a649aac,Igual
AD-230_T.bam.bai,2a3a5e2e79b5238e78e1c109bd8b1785,2a3a5e2e79b5238e78e1c109bd8b1785,Igual
CAVO-05-N.bam.bai,,1ea4e83a9975febf8340c69a773661d4,Diferente
AD-231_N.bam,e4e6831ec75bb7ea74f3fc42bedbe99e,e4e6831ec75bb7ea74f3fc42bedbe99e,Igual
AD-245-T.bam.bai,a8aca70cb35441fbf757f87ed5c1c4e8,a8aca70cb35441fbf757f87ed5c1c4e8,Igual
AD-231_N.bam.bai,3e24a6da075954bb96a5e0b687eaf448,3e24a6da075954bb96a5e0b687eaf448,Igual
